Year,Education_Level,Enrollment_Rate
2020,Tertiary_Enrollment_winsorized,29.1
2024,Tertiary_Enrollment_winsorized,25.9
2022,Tertiary_Enrollment_winsorized,42.4
2023,Tertiary_Enrollment_winsorized,59.8
2023,Tertiary_Enrollment_winsorized,19.9
2015,Tertiary_Enrollment_winsorized,47.4
2015,Tertiary_Enrollment_winsorized,27.7
2016,Tertiary_Enrollment_winsorized,59.8
2018,Tertiary_Enrollment_winsorized,27.4
2018,Tertiary_Enrollment_winsorized,28.6
2016,Tertiary_Enrollment_winsorized,30.1
2017,Tertiary_Enrollment_winsorized,52.5
2022,Tertiary_Enrollment_winsorized,26.0
2018,Tertiary_Enrollment_winsorized,34.3
2021,Tertiary_Enrollment_winsorized,31.8
2015,Tertiary_Enrollment_winsorized,33.0
2024,Tertiary_Enrollment_winsorized,53.5
2020,Tertiary_Enrollment_winsorized,13.5
2019,Tertiary_Enrollment_winsorized,22.9
2015,Tertiary_Enrollment_winsorized,56.9
2021,Tertiary_Enrollment_winsorized,33.7
2015,Tertiary_Enrollment_winsorized,12.8
2020,Tertiary_Enrollment_winsorized,21.5
2018,Tertiary_Enrollment_winsorized,33.6
2023,Tertiary_Enrollment_winsorized,10.6
2018,Tertiary_Enrollment_winsorized,28.3
2024,Tertiary_Enrollment_winsorized,39.1
2023,Tertiary_Enrollment_winsorized,33.7
2017,Tertiary_Enrollment_winsorized,41.6
2015,Tertiary_Enrollment_winsorized,20.8
2022,Tertiary_Enrollment_winsorized,41.5
2018,Tertiary_Enrollment_winsorized,29.4
2017,Tertiary_Enrollment_winsorized,10.6
2017,Tertiary_Enrollment_winsorized,38.4
2017,Tertiary_Enrollment_winsorized,32.7
2023,Tertiary_Enrollment_winsorized,24.8
2018,Tertiary_Enrollment_winsorized,39.2
2016,Tertiary_Enrollment_winsorized,46.6
2022,Tertiary_Enrollment_winsorized,24.1
2017,Tertiary_Enrollment_winsorized,50.3
2018,Tertiary_Enrollment_winsorized,39.8
2017,Tertiary_Enrollment_winsorized,40.8
2018,Tertiary_Enrollment_winsorized,26.3
2019,Tertiary_Enrollment_winsorized,32.1
2022,Tertiary_Enrollment_winsorized,47.7
2019,Tertiary_Enrollment_winsorized,53.6
2016,Tertiary_Enrollment_winsorized,32.1
2021,Tertiary_Enrollment_winsorized,39.8
2017,Tertiary_Enrollment_winsorized,33.3
2022,Tertiary_Enrollment_winsorized,41.6
2023,Tertiary_Enrollment_winsorized,21.7
2021,Tertiary_Enrollment_winsorized,51.0
2022,Tertiary_Enrollment_winsorized,10.6
2021,Tertiary_Enrollment_winsorized,14.8
2016,Tertiary_Enrollment_winsorized,32.3
2024,Tertiary_Enrollment_winsorized,54.2
2017,Tertiary_Enrollment_winsorized,59.8
2017,Tertiary_Enrollment_winsorized,59.8
2021,Tertiary_Enrollment_winsorized,59.8
2019,Tertiary_Enrollment_winsorized,10.6
2019,Tertiary_Enrollment_winsorized,15.0
2023,Tertiary_Enrollment_winsorized,23.4
2022,Tertiary_Enrollment_winsorized,30.4
2020,Tertiary_Enrollment_winsorized,25.1
2022,Tertiary_Enrollment_winsorized,35.8
2017,Tertiary_Enrollment_winsorized,59.8
2015,Tertiary_Enrollment_winsorized,32.7
2023,Tertiary_Enrollment_winsorized,44.0
2022,Tertiary_Enrollment_winsorized,28.4
2021,Tertiary_Enrollment_winsorized,23.8
2020,Tertiary_Enrollment_winsorized,29.2
2022,Tertiary_Enrollment_winsorized,54.1
2024,Tertiary_Enrollment_winsorized,57.0
2021,Tertiary_Enrollment_winsorized,47.1
2016,Tertiary_Enrollment_winsorized,27.1
2024,Tertiary_Enrollment_winsorized,44.2
2018,Tertiary_Enrollment_winsorized,45.8
2019,Tertiary_Enrollment_winsorized,10.6
2023,Tertiary_Enrollment_winsorized,16.7
2020,Tertiary_Enrollment_winsorized,16.2
2021,Tertiary_Enrollment_winsorized,36.7
2018,Tertiary_Enrollment_winsorized,46.0
2022,Tertiary_Enrollment_winsorized,59.6
2020,Tertiary_Enrollment_winsorized,21.5
2017,Tertiary_Enrollment_winsorized,38.1
2024,Tertiary_Enrollment_winsorized,10.6
2017,Tertiary_Enrollment_winsorized,10.6
2018,Tertiary_Enrollment_winsorized,31.4
2024,Tertiary_Enrollment_winsorized,28.3
2015,Tertiary_Enrollment_winsorized,13.7
2016,Tertiary_Enrollment_winsorized,51.6
2021,Tertiary_Enrollment_winsorized,37.3
2016,Tertiary_Enrollment_winsorized,35.3
2018,Tertiary_Enrollment_winsorized,31.8
2017,Tertiary_Enrollment_winsorized,31.8
2019,Tertiary_Enrollment_winsorized,40.3
2023,Tertiary_Enrollment_winsorized,40.3
2021,Tertiary_Enrollment_winsorized,33.8
2019,Tertiary_Enrollment_winsorized,36.0
2016,Tertiary_Enrollment_winsorized,30.5
2024,Tertiary_Enrollment_winsorized,47.5
2017,Tertiary_Enrollment_winsorized,37.0
2018,Tertiary_Enrollment_winsorized,42.5
2019,Tertiary_Enrollment_winsorized,10.6
2017,Tertiary_Enrollment_winsorized,12.3
2015,Tertiary_Enrollment_winsorized,56.1
2016,Tertiary_Enrollment_winsorized,18.1
2023,Tertiary_Enrollment_winsorized,43.7
2019,Tertiary_Enrollment_winsorized,50.6
2017,Tertiary_Enrollment_winsorized,34.8
2020,Tertiary_Enrollment_winsorized,29.6
2017,Tertiary_Enrollment_winsorized,22.4
2022,Tertiary_Enrollment_winsorized,30.8
2023,Tertiary_Enrollment_winsorized,28.5
2022,Tertiary_Enrollment_winsorized,47.4
2018,Tertiary_Enrollment_winsorized,51.2
2018,Tertiary_Enrollment_winsorized,54.5
2017,Tertiary_Enrollment_winsorized,45.2
2019,Tertiary_Enrollment_winsorized,34.9
2022,Tertiary_Enrollment_winsorized,31.2
2016,Tertiary_Enrollment_winsorized,36.9
2016,Tertiary_Enrollment_winsorized,48.8
2016,Tertiary_Enrollment_winsorized,38.8
2016,Tertiary_Enrollment_winsorized,30.4
2016,Tertiary_Enrollment_winsorized,26.0
2015,Tertiary_Enrollment_winsorized,22.8
2018,Tertiary_Enrollment_winsorized,32.2
2022,Tertiary_Enrollment_winsorized,37.2
2015,Tertiary_Enrollment_winsorized,26.9
2019,Tertiary_Enrollment_winsorized,47.5
2024,Tertiary_Enrollment_winsorized,58.4
2016,Tertiary_Enrollment_winsorized,38.5
2023,Tertiary_Enrollment_winsorized,47.2
2021,Tertiary_Enrollment_winsorized,14.1
2023,Tertiary_Enrollment_winsorized,36.4
2022,Tertiary_Enrollment_winsorized,21.7
2020,Tertiary_Enrollment_winsorized,39.5
2021,Tertiary_Enrollment_winsorized,45.4
2020,Tertiary_Enrollment_winsorized,41.1
2020,Tertiary_Enrollment_winsorized,10.6
2020,Tertiary_Enrollment_winsorized,28.5
2021,Tertiary_Enrollment_winsorized,42.3
2015,Tertiary_Enrollment_winsorized,11.9
2020,Tertiary_Enrollment_winsorized,36.0
2015,Tertiary_Enrollment_winsorized,37.9
2021,Tertiary_Enrollment_winsorized,10.6
2015,Tertiary_Enrollment_winsorized,44.3
2016,Tertiary_Enrollment_winsorized,35.3
2019,Tertiary_Enrollment_winsorized,51.1
2020,Tertiary_Enrollment_winsorized,18.7
2024,Tertiary_Enrollment_winsorized,59.8
2023,Tertiary_Enrollment_winsorized,30.0
2018,Tertiary_Enrollment_winsorized,32.8
2020,Tertiary_Enrollment_winsorized,57.6
2020,Tertiary_Enrollment_winsorized,49.7
2020,Tertiary_Enrollment_winsorized,34.8
2018,Tertiary_Enrollment_winsorized,24.6
2022,Tertiary_Enrollment_winsorized,44.6
2024,Tertiary_Enrollment_winsorized,51.4
2020,Tertiary_Enrollment_winsorized,42.1
2022,Tertiary_Enrollment_winsorized,28.6
2021,Tertiary_Enrollment_winsorized,51.2
2024,Tertiary_Enrollment_winsorized,27.9
2017,Tertiary_Enrollment_winsorized,55.5
2024,Tertiary_Enrollment_winsorized,45.9
2015,Tertiary_Enrollment_winsorized,31.3
2022,Tertiary_Enrollment_winsorized,32.6
2019,Tertiary_Enrollment_winsorized,47.8
2022,Tertiary_Enrollment_winsorized,53.3
2022,Tertiary_Enrollment_winsorized,21.5
2022,Tertiary_Enrollment_winsorized,15.9
2018,Tertiary_Enrollment_winsorized,53.9
2018,Tertiary_Enrollment_winsorized,48.2
2016,Tertiary_Enrollment_winsorized,44.5
2021,Tertiary_Enrollment_winsorized,59.8
2017,Tertiary_Enrollment_winsorized,43.0
2021,Tertiary_Enrollment_winsorized,32.5
2018,Tertiary_Enrollment_winsorized,10.6
2022,Tertiary_Enrollment_winsorized,21.5
2017,Tertiary_Enrollment_winsorized,20.9
2022,Tertiary_Enrollment_winsorized,37.6
2020,Tertiary_Enrollment_winsorized,44.6
2024,Tertiary_Enrollment_winsorized,41.4
2016,Tertiary_Enrollment_winsorized,24.5
2021,Tertiary_Enrollment_winsorized,10.6
2023,Tertiary_Enrollment_winsorized,25.4
2018,Tertiary_Enrollment_winsorized,16.9
2019,Tertiary_Enrollment_winsorized,17.0
2019,Tertiary_Enrollment_winsorized,51.4
2016,Tertiary_Enrollment_winsorized,36.7
2020,Tertiary_Enrollment_winsorized,10.6
2018,Tertiary_Enrollment_winsorized,46.3
2024,Tertiary_Enrollment_winsorized,49.0
2017,Tertiary_Enrollment_winsorized,42.7
2021,Tertiary_Enrollment_winsorized,49.8
2015,Tertiary_Enrollment_winsorized,29.9
2015,Tertiary_Enrollment_winsorized,44.3
2023,Tertiary_Enrollment_winsorized,21.5
2021,Tertiary_Enrollment_winsorized,49.1
2020,Tertiary_Enrollment_winsorized,48.4
2017,Tertiary_Enrollment_winsorized,58.1
2024,Tertiary_Enrollment_winsorized,32.5
2018,Tertiary_Enrollment_winsorized,38.6
2021,Tertiary_Enrollment_winsorized,41.0
2023,Tertiary_Enrollment_winsorized,25.2
2020,Tertiary_Enrollment_winsorized,39.3
2019,Tertiary_Enrollment_winsorized,38.6
2022,Tertiary_Enrollment_winsorized,49.8
2017,Tertiary_Enrollment_winsorized,19.2
2019,Tertiary_Enrollment_winsorized,16.6
2015,Tertiary_Enrollment_winsorized,24.3
2020,Tertiary_Enrollment_winsorized,48.4
2023,Tertiary_Enrollment_winsorized,17.2
2019,Tertiary_Enrollment_winsorized,57.4
2022,Tertiary_Enrollment_winsorized,21.4
2022,Tertiary_Enrollment_winsorized,17.9
2021,Tertiary_Enrollment_winsorized,13.4
2020,Tertiary_Enrollment_winsorized,43.2
2018,Tertiary_Enrollment_winsorized,28.0
2015,Tertiary_Enrollment_winsorized,16.0
2022,Tertiary_Enrollment_winsorized,22.4
2019,Tertiary_Enrollment_winsorized,45.6
2015,Tertiary_Enrollment_winsorized,30.4
2021,Tertiary_Enrollment_winsorized,37.9
2021,Tertiary_Enrollment_winsorized,21.6
2020,Tertiary_Enrollment_winsorized,54.8
2021,Tertiary_Enrollment_winsorized,32.3
2023,Tertiary_Enrollment_winsorized,59.0
2019,Tertiary_Enrollment_winsorized,17.0
2023,Tertiary_Enrollment_winsorized,27.5
2016,Tertiary_Enrollment_winsorized,10.6
2020,Tertiary_Enrollment_winsorized,31.4
2015,Tertiary_Enrollment_winsorized,43.4
2022,Tertiary_Enrollment_winsorized,47.1
2024,Tertiary_Enrollment_winsorized,27.3
2022,Tertiary_Enrollment_winsorized,59.8
2019,Tertiary_Enrollment_winsorized,35.9
2018,Tertiary_Enrollment_winsorized,47.6
2018,Tertiary_Enrollment_winsorized,44.2
2020,Tertiary_Enrollment_winsorized,21.0
2016,Tertiary_Enrollment_winsorized,32.5
2021,Tertiary_Enrollment_winsorized,25.0
2017,Tertiary_Enrollment_winsorized,39.9
2016,Tertiary_Enrollment_winsorized,26.9
2022,Tertiary_Enrollment_winsorized,17.5
2015,Tertiary_Enrollment_winsorized,28.8
2023,Tertiary_Enrollment_winsorized,48.4
2024,Tertiary_Enrollment_winsorized,28.3
2017,Tertiary_Enrollment_winsorized,22.4
2018,Tertiary_Enrollment_winsorized,20.8
2016,Tertiary_Enrollment_winsorized,28.8
2021,Tertiary_Enrollment_winsorized,22.5
2019,Tertiary_Enrollment_winsorized,12.4
2017,Tertiary_Enrollment_winsorized,31.4
2016,Tertiary_Enrollment_winsorized,47.5
2021,Tertiary_Enrollment_winsorized,14.9
2022,Tertiary_Enrollment_winsorized,31.3
2015,Tertiary_Enrollment_winsorized,59.8
2016,Tertiary_Enrollment_winsorized,33.2
2016,Tertiary_Enrollment_winsorized,36.5
2023,Tertiary_Enrollment_winsorized,16.6
2015,Tertiary_Enrollment_winsorized,40.2
2024,Tertiary_Enrollment_winsorized,36.4
2022,Tertiary_Enrollment_winsorized,23.2
2016,Tertiary_Enrollment_winsorized,34.0
2017,Tertiary_Enrollment_winsorized,21.0
2022,Tertiary_Enrollment_winsorized,24.6
2019,Tertiary_Enrollment_winsorized,22.4
2017,Tertiary_Enrollment_winsorized,51.9
2020,Tertiary_Enrollment_winsorized,48.8
2023,Tertiary_Enrollment_winsorized,35.3
2021,Tertiary_Enrollment_winsorized,44.8
2021,Tertiary_Enrollment_winsorized,46.6
2023,Tertiary_Enrollment_winsorized,55.5
2022,Tertiary_Enrollment_winsorized,21.9
2023,Tertiary_Enrollment_winsorized,10.6
2023,Tertiary_Enrollment_winsorized,37.4
2018,Tertiary_Enrollment_winsorized,54.1
2017,Tertiary_Enrollment_winsorized,24.4
2017,Tertiary_Enrollment_winsorized,18.5
2023,Tertiary_Enrollment_winsorized,36.3
2020,Tertiary_Enrollment_winsorized,31.6
2015,Tertiary_Enrollment_winsorized,45.2
2024,Tertiary_Enrollment_winsorized,41.9
2017,Tertiary_Enrollment_winsorized,43.1
2023,Tertiary_Enrollment_winsorized,39.1
2015,Tertiary_Enrollment_winsorized,14.3
2016,Tertiary_Enrollment_winsorized,37.8
2019,Tertiary_Enrollment_winsorized,42.0
2023,Tertiary_Enrollment_winsorized,33.1
2021,Tertiary_Enrollment_winsorized,39.5
2018,Tertiary_Enrollment_winsorized,51.8
2015,Tertiary_Enrollment_winsorized,16.6
2019,Tertiary_Enrollment_winsorized,54.7
2022,Tertiary_Enrollment_winsorized,55.7
2024,Tertiary_Enrollment_winsorized,39.8
2020,Tertiary_Enrollment_winsorized,31.2
2020,Tertiary_Enrollment_winsorized,58.1
2023,Tertiary_Enrollment_winsorized,29.6
2018,Tertiary_Enrollment_winsorized,56.2
2015,Tertiary_Enrollment_winsorized,10.6
2015,Tertiary_Enrollment_winsorized,40.0
2017,Tertiary_Enrollment_winsorized,30.2
2018,Tertiary_Enrollment_winsorized,52.7
2024,Tertiary_Enrollment_winsorized,45.6
2018,Tertiary_Enrollment_winsorized,26.0
2020,Tertiary_Enrollment_winsorized,49.3
2017,Tertiary_Enrollment_winsorized,30.6
2021,Tertiary_Enrollment_winsorized,59.8
2023,Tertiary_Enrollment_winsorized,20.8
2019,Tertiary_Enrollment_winsorized,10.8
2017,Tertiary_Enrollment_winsorized,23.6
2022,Tertiary_Enrollment_winsorized,37.5
2019,Tertiary_Enrollment_winsorized,23.8
2017,Tertiary_Enrollment_winsorized,50.4
2018,Tertiary_Enrollment_winsorized,27.2
2019,Tertiary_Enrollment_winsorized,46.3
2020,Tertiary_Enrollment_winsorized,37.7
2023,Tertiary_Enrollment_winsorized,30.2
2017,Tertiary_Enrollment_winsorized,59.8
2017,Tertiary_Enrollment_winsorized,19.3
2021,Tertiary_Enrollment_winsorized,55.9
2015,Tertiary_Enrollment_winsorized,28.1
2018,Tertiary_Enrollment_winsorized,36.5
2019,Tertiary_Enrollment_winsorized,10.6
2023,Tertiary_Enrollment_winsorized,47.8
2023,Tertiary_Enrollment_winsorized,17.0
2016,Tertiary_Enrollment_winsorized,28.2
2016,Tertiary_Enrollment_winsorized,30.7
2020,Tertiary_Enrollment_winsorized,22.2
2017,Tertiary_Enrollment_winsorized,10.6
2019,Tertiary_Enrollment_winsorized,35.1
2016,Tertiary_Enrollment_winsorized,26.2
2018,Tertiary_Enrollment_winsorized,22.6
2016,Tertiary_Enrollment_winsorized,34.9
2017,Tertiary_Enrollment_winsorized,51.3
2019,Tertiary_Enrollment_winsorized,16.3
2022,Tertiary_Enrollment_winsorized,19.2
2023,Tertiary_Enrollment_winsorized,33.7
2024,Tertiary_Enrollment_winsorized,59.8
2023,Tertiary_Enrollment_winsorized,21.6
2024,Tertiary_Enrollment_winsorized,49.8
2015,Tertiary_Enrollment_winsorized,48.1
2020,Tertiary_Enrollment_winsorized,10.6
2017,Tertiary_Enrollment_winsorized,26.6
2023,Tertiary_Enrollment_winsorized,59.8
2024,Tertiary_Enrollment_winsorized,32.8
2022,Tertiary_Enrollment_winsorized,37.1
2017,Tertiary_Enrollment_winsorized,45.6
2015,Tertiary_Enrollment_winsorized,34.5
2017,Tertiary_Enrollment_winsorized,33.0
2017,Tertiary_Enrollment_winsorized,36.0
2024,Tertiary_Enrollment_winsorized,55.8
2015,Tertiary_Enrollment_winsorized,28.4
2018,Tertiary_Enrollment_winsorized,35.3
2021,Tertiary_Enrollment_winsorized,49.0
2017,Tertiary_Enrollment_winsorized,55.6
2020,Tertiary_Enrollment_winsorized,56.8
2023,Tertiary_Enrollment_winsorized,29.5
2019,Tertiary_Enrollment_winsorized,12.5
2023,Tertiary_Enrollment_winsorized,34.4
2019,Tertiary_Enrollment_winsorized,35.7
2019,Tertiary_Enrollment_winsorized,25.6
2020,Tertiary_Enrollment_winsorized,33.7
2016,Tertiary_Enrollment_winsorized,45.8
2018,Tertiary_Enrollment_winsorized,30.4
2017,Tertiary_Enrollment_winsorized,41.3
2015,Tertiary_Enrollment_winsorized,48.5
2019,Tertiary_Enrollment_winsorized,51.0
2022,Tertiary_Enrollment_winsorized,45.0
2021,Tertiary_Enrollment_winsorized,44.7
2017,Tertiary_Enrollment_winsorized,46.3
2022,Tertiary_Enrollment_winsorized,34.0
2023,Tertiary_Enrollment_winsorized,10.7
2021,Tertiary_Enrollment_winsorized,11.0
2024,Tertiary_Enrollment_winsorized,13.4
2015,Tertiary_Enrollment_winsorized,29.3
2023,Tertiary_Enrollment_winsorized,59.8
2018,Tertiary_Enrollment_winsorized,13.8
2024,Tertiary_Enrollment_winsorized,42.8
2024,Tertiary_Enrollment_winsorized,39.4
2017,Tertiary_Enrollment_winsorized,41.6
2018,Tertiary_Enrollment_winsorized,35.3
2016,Tertiary_Enrollment_winsorized,41.2
2017,Tertiary_Enrollment_winsorized,34.8
2020,Tertiary_Enrollment_winsorized,29.8
2021,Tertiary_Enrollment_winsorized,59.8
2021,Tertiary_Enrollment_winsorized,39.3
2020,Tertiary_Enrollment_winsorized,59.2
2020,Tertiary_Enrollment_winsorized,33.9
2023,Tertiary_Enrollment_winsorized,19.1
2019,Tertiary_Enrollment_winsorized,59.8
2022,Tertiary_Enrollment_winsorized,17.1
2019,Tertiary_Enrollment_winsorized,16.1
2015,Tertiary_Enrollment_winsorized,47.8
2021,Tertiary_Enrollment_winsorized,22.1
2019,Tertiary_Enrollment_winsorized,50.2
2015,Tertiary_Enrollment_winsorized,10.6
2024,Tertiary_Enrollment_winsorized,26.4
2015,Tertiary_Enrollment_winsorized,37.7
2015,Tertiary_Enrollment_winsorized,19.9
2022,Tertiary_Enrollment_winsorized,14.7
2019,Tertiary_Enrollment_winsorized,29.7
2016,Tertiary_Enrollment_winsorized,39.5
2020,Tertiary_Enrollment_winsorized,27.2
2021,Tertiary_Enrollment_winsorized,44.9
2015,Tertiary_Enrollment_winsorized,10.6
2021,Tertiary_Enrollment_winsorized,14.7
2018,Tertiary_Enrollment_winsorized,43.2
2023,Tertiary_Enrollment_winsorized,10.6
2017,Tertiary_Enrollment_winsorized,30.8
2016,Tertiary_Enrollment_winsorized,31.2
2015,Tertiary_Enrollment_winsorized,37.2
2019,Tertiary_Enrollment_winsorized,40.8
2022,Tertiary_Enrollment_winsorized,48.0
2020,Tertiary_Enrollment_winsorized,48.8
2020,Tertiary_Enrollment_winsorized,29.4
2017,Tertiary_Enrollment_winsorized,43.0
2019,Tertiary_Enrollment_winsorized,59.8
2022,Tertiary_Enrollment_winsorized,58.0
2017,Tertiary_Enrollment_winsorized,34.5
2020,Tertiary_Enrollment_winsorized,37.7
2015,Tertiary_Enrollment_winsorized,44.8
2018,Tertiary_Enrollment_winsorized,34.9
2018,Tertiary_Enrollment_winsorized,19.1
2015,Tertiary_Enrollment_winsorized,33.4
2021,Tertiary_Enrollment_winsorized,42.2
2020,Tertiary_Enrollment_winsorized,42.3
2017,Tertiary_Enrollment_winsorized,57.8
2022,Tertiary_Enrollment_winsorized,59.8
2016,Tertiary_Enrollment_winsorized,12.0
2022,Tertiary_Enrollment_winsorized,20.3
2022,Tertiary_Enrollment_winsorized,50.6
2020,Tertiary_Enrollment_winsorized,40.8
2023,Tertiary_Enrollment_winsorized,20.6
2017,Tertiary_Enrollment_winsorized,21.3
2016,Tertiary_Enrollment_winsorized,10.6
2017,Tertiary_Enrollment_winsorized,27.4
2020,Tertiary_Enrollment_winsorized,28.2
2015,Tertiary_Enrollment_winsorized,59.8
2015,Tertiary_Enrollment_winsorized,31.0
2021,Tertiary_Enrollment_winsorized,59.8
2015,Tertiary_Enrollment_winsorized,14.6
2022,Tertiary_Enrollment_winsorized,59.8
2019,Tertiary_Enrollment_winsorized,38.6
2016,Tertiary_Enrollment_winsorized,32.6
2018,Tertiary_Enrollment_winsorized,41.8
2017,Tertiary_Enrollment_winsorized,23.3
2017,Tertiary_Enrollment_winsorized,25.3
2019,Tertiary_Enrollment_winsorized,37.7
2019,Tertiary_Enrollment_winsorized,52.8
2021,Tertiary_Enrollment_winsorized,24.0
2022,Tertiary_Enrollment_winsorized,44.5
2023,Tertiary_Enrollment_winsorized,13.1
2017,Tertiary_Enrollment_winsorized,29.8
2024,Tertiary_Enrollment_winsorized,37.1
2018,Tertiary_Enrollment_winsorized,59.1
2017,Tertiary_Enrollment_winsorized,40.2
2015,Tertiary_Enrollment_winsorized,26.1
2018,Tertiary_Enrollment_winsorized,32.2
2021,Tertiary_Enrollment_winsorized,30.3
2024,Tertiary_Enrollment_winsorized,49.8
2016,Tertiary_Enrollment_winsorized,27.9
2021,Tertiary_Enrollment_winsorized,40.3
2023,Tertiary_Enrollment_winsorized,30.8
2018,Tertiary_Enrollment_winsorized,59.8
2020,Tertiary_Enrollment_winsorized,53.9
2022,Tertiary_Enrollment_winsorized,36.1
2023,Tertiary_Enrollment_winsorized,59.8
2015,Tertiary_Enrollment_winsorized,32.1
2016,Tertiary_Enrollment_winsorized,34.1
2020,Tertiary_Enrollment_winsorized,31.0
2020,Tertiary_Enrollment_winsorized,46.8
2018,Tertiary_Enrollment_winsorized,29.6
2015,Tertiary_Enrollment_winsorized,20.8
2015,Tertiary_Enrollment_winsorized,37.8
2015,Tertiary_Enrollment_winsorized,30.4
2018,Tertiary_Enrollment_winsorized,59.8
2022,Tertiary_Enrollment_winsorized,26.3
2024,Tertiary_Enrollment_winsorized,12.7
2021,Tertiary_Enrollment_winsorized,20.2
2019,Tertiary_Enrollment_winsorized,59.8
2020,Tertiary_Enrollment_winsorized,33.5
2019,Tertiary_Enrollment_winsorized,40.9
2016,Tertiary_Enrollment_winsorized,52.7
2023,Tertiary_Enrollment_winsorized,32.5
2020,Tertiary_Enrollment_winsorized,59.8
2020,Tertiary_Enrollment_winsorized,49.7
2023,Tertiary_Enrollment_winsorized,56.6
2020,Tertiary_Enrollment_winsorized,54.9
2019,Tertiary_Enrollment_winsorized,35.2
2024,Tertiary_Enrollment_winsorized,32.3
2016,Tertiary_Enrollment_winsorized,20.8
2017,Tertiary_Enrollment_winsorized,31.2
2016,Tertiary_Enrollment_winsorized,17.4
2024,Tertiary_Enrollment_winsorized,42.9
2018,Tertiary_Enrollment_winsorized,41.1
2016,Tertiary_Enrollment_winsorized,15.7
2023,Tertiary_Enrollment_winsorized,26.9
2020,Tertiary_Enrollment_winsorized,32.3
2022,Tertiary_Enrollment_winsorized,59.8
2023,Tertiary_Enrollment_winsorized,12.3
2015,Tertiary_Enrollment_winsorized,45.0
2018,Tertiary_Enrollment_winsorized,21.1
2023,Tertiary_Enrollment_winsorized,48.9
2023,Tertiary_Enrollment_winsorized,37.4
2020,Tertiary_Enrollment_winsorized,10.6
2016,Tertiary_Enrollment_winsorized,54.8
2016,Tertiary_Enrollment_winsorized,59.8
2021,Tertiary_Enrollment_winsorized,40.3
2023,Tertiary_Enrollment_winsorized,39.5
2017,Tertiary_Enrollment_winsorized,45.8
2019,Tertiary_Enrollment_winsorized,32.0
2019,Tertiary_Enrollment_winsorized,21.2
2024,Tertiary_Enrollment_winsorized,46.8
2018,Tertiary_Enrollment_winsorized,21.0
2022,Tertiary_Enrollment_winsorized,41.0
2023,Tertiary_Enrollment_winsorized,33.0
2017,Tertiary_Enrollment_winsorized,43.9
2023,Tertiary_Enrollment_winsorized,48.0
2023,Tertiary_Enrollment_winsorized,48.7
2021,Tertiary_Enrollment_winsorized,28.4
2019,Tertiary_Enrollment_winsorized,10.6
2017,Tertiary_Enrollment_winsorized,15.2
2017,Tertiary_Enrollment_winsorized,20.3
2018,Tertiary_Enrollment_winsorized,20.4
2015,Tertiary_Enrollment_winsorized,24.4
2022,Tertiary_Enrollment_winsorized,40.3
2023,Tertiary_Enrollment_winsorized,43.4
2019,Tertiary_Enrollment_winsorized,27.4
2019,Tertiary_Enrollment_winsorized,34.9
2023,Tertiary_Enrollment_winsorized,24.9
2017,Tertiary_Enrollment_winsorized,23.7
2015,Tertiary_Enrollment_winsorized,33.4
2018,Tertiary_Enrollment_winsorized,39.0
2015,Tertiary_Enrollment_winsorized,47.1
2019,Tertiary_Enrollment_winsorized,37.6
2019,Tertiary_Enrollment_winsorized,10.6
2018,Tertiary_Enrollment_winsorized,10.6
2023,Tertiary_Enrollment_winsorized,24.6
2015,Tertiary_Enrollment_winsorized,30.7
2024,Tertiary_Enrollment_winsorized,17.4
2020,Tertiary_Enrollment_winsorized,12.6
2023,Tertiary_Enrollment_winsorized,54.7
2017,Tertiary_Enrollment_winsorized,19.0
2024,Tertiary_Enrollment_winsorized,26.8
2020,Tertiary_Enrollment_winsorized,48.7
2015,Tertiary_Enrollment_winsorized,42.4
2018,Tertiary_Enrollment_winsorized,35.2
2017,Tertiary_Enrollment_winsorized,17.8
2015,Tertiary_Enrollment_winsorized,30.2
2024,Tertiary_Enrollment_winsorized,20.3
2021,Tertiary_Enrollment_winsorized,42.6
2024,Tertiary_Enrollment_winsorized,42.8
2018,Tertiary_Enrollment_winsorized,29.2
2018,Tertiary_Enrollment_winsorized,32.3
2019,Tertiary_Enrollment_winsorized,44.4
2024,Tertiary_Enrollment_winsorized,28.0
2017,Tertiary_Enrollment_winsorized,15.9
2018,Tertiary_Enrollment_winsorized,32.5
2020,Tertiary_Enrollment_winsorized,33.1
2022,Tertiary_Enrollment_winsorized,14.2
2022,Tertiary_Enrollment_winsorized,35.3
2022,Tertiary_Enrollment_winsorized,28.7
2017,Tertiary_Enrollment_winsorized,38.4
2024,Tertiary_Enrollment_winsorized,38.6
2017,Tertiary_Enrollment_winsorized,48.4
2015,Tertiary_Enrollment_winsorized,54.8
2017,Tertiary_Enrollment_winsorized,27.4
2021,Tertiary_Enrollment_winsorized,43.9
2018,Tertiary_Enrollment_winsorized,25.2
2017,Tertiary_Enrollment_winsorized,42.0
2021,Tertiary_Enrollment_winsorized,30.2
2022,Tertiary_Enrollment_winsorized,27.3
2016,Tertiary_Enrollment_winsorized,34.1
2017,Tertiary_Enrollment_winsorized,55.1
2024,Tertiary_Enrollment_winsorized,36.0
2021,Tertiary_Enrollment_winsorized,37.7
2015,Tertiary_Enrollment_winsorized,20.4
2015,Tertiary_Enrollment_winsorized,19.8
2017,Tertiary_Enrollment_winsorized,50.8
2016,Tertiary_Enrollment_winsorized,47.2
